title,summary,free,genre,installs,ratings,price,size,contentRating,reviews,released,adSupported,sale,score,similarApps,version
TATSUNIYOYI NA YARA,Tatsuniyoyi na yara na kunshe da tatsuniyoyi kala kala dan inganta al'adun hausa,True,Education,"5,000+",18.0,0.0,5.5M,Rated for 3+,7.0,"Sep 17, 2019",True,False,4.5555553,"['com.sadiksalihu.tsarki', 'com.saifmanstudio.TuranciASaukake']",v1.1.3
Bishop David Oyedepo's Sermons & E-Books,"Read E-Books & Quotes, Listen to Audio Books & over 1,000 Sermons",True,Lifestyle,"50,000+",1322.0,0.0,12M,Rated for 3+,828.0,"Apr 12, 2019",True,False,4.6136365,"['free.christianbooksdavidoyedepo', 'com.subsplashconsulting.s_RNDZ28', 'com.ngambmicheal.thebelieversauthority', 'sa.android', 'com.apostle.joshua.selman.messages']",1.0.5
Hotnigerianjobs ( Jobs in Nigeria app),Imagine a Jobapp that allows you create your own notifications with any keyword!,True,Education,"1,000+",33.0,0.0,8.8M,Rated for 3+,23.0,"Feb 24, 2019",True,False,4.121212,"['com.stepstone.totaljobs', 'moneymie.bank.nigeria.remit.sendmoney', 'com.jobberman', 'co.ogram.sp', 'gov.state.apps.android.DOSCareers']",5.0
Learn At Home,Enjoy personalised learning for primary and secondary school students in Nigeria,True,Education,"5,000+",32.0,0.0,23M,Rated for 3+,23.0,"Nov 13, 2020",,False,3.65625,"['com.mathtutordvd.mathtutor.mathtutor', 'effortlessmath.commoncore6th', 'me.createforlife.excellence.assessmentandroid', 'com.eltkorea.smartenglish', 'com.fortitude.shamsulkarim.sat']",1.6
Hausa Novels,Ingantattun Hausa Novels na zamani da dumiduminsu,True,Education,"5,000+",25.0,0.0,7.7M,Rated for 3+,10.0,"Jan 12, 2020",True,False,4.0,"['ru.omdevelopment.ref.quranhausa.free', 'en.yo.bestdict', 'all.language.translator.hub.englishtohausatranslator', 'land.dict.dpfrha1.free', 'com.dictionary.ha']",9.6
JobcityNigeria (Jobs in Nigeria),The only job App that lets you create your own job notifications in any Spec.,True,Education,"1,000+",13.0,0.0,9.3M,Rated for 3+,8.0,"Dec 29, 2016",True,False,4.0,"['moneymie.bank.nigeria.remit.sendmoney', 'com.pledge51.nigerianconstitution', 'com.hqbytes.cca', 'com.general.market.escrow', 'newstocks.nigeria.nse']",5.0
MTN Digital Mobile Library,It offers personalised learning content for students at no cost,True,Education,"5,000+",26.0,0.0,15M,Rated for 3+,18.0,"Sep 10, 2018",,False,4.0,"['com.gidimo', 'tingtel.android', 'nigerian.network.ussd.code', 'com.qsoft.aidapay', 'app.vtpass.com']",2.1.0
Igbo Tutors,Best audio-visual tutors of igbo language with matched sentences and exercises,False,Education,1+,,500.0,29M,Rated for 3+,0.0,"May 14, 2020",,False,0.0,"['com.robtheis.android.phrasebook.jb.bc', 'com.iafsawii.flashlearners.waec.ssce', 'com.axumtechnologies.jambite', 'com.mantraideas.practicalanswers', 'com.felinkotech.superenglishandigbobible']",1.2
SATYAKETU,Connect with SATYAKETU in an efficient and transparent manner,True,Education,"1,000+",80.0,0.0,30M,Rated for 3+,34.0,"Oct 12, 2020",,False,4.7125,,1.4.31.5
Bethany Hall Schools,Bethany Hall Schools Smart Academic Software System,True,Education,1+,,0.0,7.8M,Rated for 3+,0.0,"May 4, 2019",,False,0.0,"['com.univasa.provider', 'com.hqbytes.cca', 'ng.bytelabs.watu', 'com.pledge51.nigerianconstitution', 'com.aella.comportal']",1.0
Nigeria And Her People,This app is a collection of true stories/facts either witnessed by the writer.,True,Education,1+,,0.0,34M,Rated for 3+,0.0,"Oct 10, 2020",,False,0.0,"['co.fable.fable', 'com.bewtechnologies.writingprompts', 'com.bewtechnologies.writingchallenge', 'com.fractalwrench.acidtest', 'com.themighty']",1.0.0
Ijiroro Ibapade Jesu,Jesus Didactic Encounters (Ìjíròrò Ìbápàdé Jésù),False,Education,1+,,200.0,3.7M,Rated for 3+,0.0,"Nov 25, 2017",,False,0.0,,2.0
The Vale College,Official app of The Vale College,True,Education,5+,,0.0,3.2M,Rated for 3+,0.0,"Jan 15, 2020",,False,0.0,"['com.vitalsource.bookshelf', 'com.mheducation.readerShellApp.readAnywhere', 'com.sofanovel', 'com.overdrive.mobile.android.lexisdl', 'com.bookfunnel.bookfunnel']",1.0
Best Yoruba Tutor,"Cutting-edge audio-visual, colored,  modular Yoruba self-tutor,  with exercises",False,Education,1+,,1500.0,17M,Rated for 3+,0.0,"Jul 24, 2016",,False,0.0,"['com.hdictionary.yo', 'com.dictionary.yo', 'en.yo.bestdict', 'cn.museedu.bibleyoruba', 'com.dictionary.ha']",1.0
Nigerian Institute of Management (Chartered),The Nigerian Institute of Management (Chartered) official App,False,Education,5+,,1200.0,4.1M,Rated for 3+,0.0,"Oct 14, 2019",,False,0.0,"['com.giftedhands.app', 'com.quizover.app.course.col11613', 'com.iafsawii.flashlearners.waec.ssce', 'uk.ac.strath.mis.mpegasus', 'com.varsitytutors.learningtools.apmicroeconomics']",1.0
Nigeria school chat,Chat with other students from other schools in Nigeria,True,Education,10+,,0.0,7.6M,Rated for 12+,0.0,"Dec 30, 2019",True,False,0.0,"['com.nutnut.heylovenora', 'com.spousee', 'com.cudu.conversationspanish', 'com.playfake.fakechat.fakenger.pro', 'io.slatch.app']",9.6
Diduvin,Your favorite digital bookstore.,True,Education,5+,,0.0,5.8M,Rated for 3+,0.0,"Apr 10, 2018",,False,0.0,"['com.openstax.openstax', 'com.librarything.librarything', 'com.enagoacademy.android', 'com.vitalsource.bookshelf', 'com.teachco.TGCviewer']",1.0.2
HAUSA LAND,The is about The history of Hausa Land and their family life.,True,Education,50+,,0.0,18M,Rated for 3+,0.0,"Oct 22, 2020",True,False,0.0,"['com.nigeria.news', 'com.nigeria.newspapers.rss', 'com.pledge51.nigerianconstitution', 'com.zenomedia.player.radiobiafra', 'com.hqbytes.cca']",1.0
Nigerian scholarships,Scholarships available for Nigerian students,True,Education,50+,,0.0,15M,Rated for 3+,0.0,"Dec 4, 2020",True,False,0.0,"['com.giftedhands.app', 'com.app.unicaf', 'com.scholarly.putme.oau', 'com.puremath.furtherdifferentiation', 'com.iafsawii.flashlearners.waec.ssce']",1.0
STARS INTERNATIONAL COLLEGE,Stars official app to give parents access to their children academic records,True,Education,10+,,0.0,1.7M,Rated for 3+,0.0,"Oct 25, 2019",,False,0.0,"['com.aella.comportal', 'com.finch_agent_mobile_app', 'moneymie.bank.nigeria.remit.sendmoney', 'com.ng.ninecredit', 'com.qsoft.aidapay']",1.0
LEADS Nigeria,This is the official App of LEADS -Lawful Engagement and Development Society,True,Education,5+,,0.0,32M,Rated for 3+,0.0,"Apr 9, 2018",,False,0.0,"['moneymie.bank.nigeria.remit.sendmoney', 'co.tradedepot.shop', 'com.prospa', 'com.kwik.messenger', 'com.univasa.provider']",2.1
Prof Paul Idornigie SAN,"Prof Paul Idornigie, SAN, Ph.D., FCIS (London), FCIArb(UK), Chartered Arbitrator",True,Education,5+,,0.0,4.1M,Rated for 3+,0.0,"Aug 13, 2019",True,False,0.0,,2.1
GHA Digital Grad Book,Digital Year Book of graduating pupils,True,Education,5+,,0.0,7.7M,Rated for 3+,0.0,"Jul 19, 2019",,False,0.0,"['com.anhong.SkyCargoLtd', 'com.mobisystems.msdict.embedded.wireless.oxford.amdictandthes', 'loyd.android.celpip_tip', 'com.farlex.dictionary.legal', 'com.englishtoHaitian.languagestranslate']",1.0
EDUBASE Learning,"An educational virtual learning environment for students, parents and teachers",True,Education,10+,,0.0,Varies with device,Rated for 3+,0.0,"Oct 21, 2020",,False,0.0,,1.1
Threshold College,Get up to date information on your child's academic progress,True,Education,5+,,0.0,1.5M,Rated for 3+,0.0,"Jul 21, 2017",,False,0.0,"['com.varsitytutors.learningtools.precalculus', 'com.openstax.openstax', 'com.hltcorp.demosoncology', 'com.electricbookworks.core.espp', 'com.hselmi.kip']",1.0
THE CULTURAL HERITAGE FREE TEXTBOOK,this is THE CULTURAL HERITAGE FREE TEXTBOOK for university students,True,Education,100+,,0.0,9.1M,Rated for 3+,0.0,"Sep 7, 2020",True,False,0.0,"['com.MuamarDev.EconomicsTextbookOffline', 'com.quizover.app.course.col11613', 'com.quizover.app.course.col11762', 'com.hbsscodehive.a_level_accounting', 'com.giftedhands.app']",9.8
Classbook Nigeria,IRC Classbook Nigeria,True,Education,10+,,0.0,7.5M,Rated for 3+,0.0,"Sep 19, 2019",,False,0.0,['hiclass.com.hiclass'],6.4.29.7
SPEPH,Official Mobile Application for SPE Port Harcourt section,True,Education,10+,,0.0,15M,Rated for 3+,0.0,"Sep 26, 2019",,False,0.0,"['com.itmedicus.emdex', 'branham.dreams.visions', 'com.scholarly.putme.uniport', 'com.neolife.exigobo', 'com.internet.loveworldradio']",2.0
The Hawthorn School,"The Hawthorn School, IQSS, SIS, SMS, School Angel, School Management System",True,Education,50+,,0.0,12M,Rated for 3+,0.0,"Jun 1, 2019",,False,0.0,"['com.gidimo', 'com.univasa.provider', 'com.bw.etaxcard.abia', 'com.hqbytes.cca', 'com.aella.comportal']",2.4
CommuniiTel,CommuniiTel app takes a new approach to Oral English language teaching.,True,Education,10+,,0.0,12M,Rated for 3+,0.0,"Jan 28, 2020",,False,0.0,"['com.scholarly.putme.uniport', 'com.scholarly.putme.oau', 'com.scholarly.putme.nda', 'com.axumtechnologies.jambite', 'hiclass.com.hiclass']",2.0
Sam 'O' Schools,Sam 'O' Schools Smart Academic Software System,True,Education,10+,,0.0,10M,Rated for 3+,0.0,"May 2, 2019",,False,0.0,"['com.spaceso2o.superapp', 'com.aella.comportal', 'com.ng.ninecredit', 'com.univasa.provider', 'com.gidimo']",1.0
Footsteps Nursery School,"Footsteps Nursery School, IQSS, SIS, SMS, School Angel, School Management System",True,Education,10+,,0.0,11M,Rated for 3+,0.0,"Jul 29, 2019",,False,0.0,"['com.mogparadio.radio', 'com.yotoplay.yoto', 'com.musictime.android']",2.3
Pearls Garden Schools,Pearls Garden Schools Smart Academic Software System,True,Education,10+,,0.0,7.2M,Rated for 3+,0.0,"Jul 15, 2019",,False,0.0,"['co.tradedepot.shop', 'com.ifs.banking.fiid3605', 'com.finch_agent_mobile_app', 'com.giftedhands.app', 'moneymie.bank.nigeria.remit.sendmoney']",4.0
Preston Model School,Preston Model Smart Academic Software System,True,Education,10+,,0.0,8.6M,Rated for 3+,0.0,"Aug 14, 2019",,False,0.0,"['com.unlitechsolutions.upsmobileapp', 'com.eZone.app', 'com.rewardgateway.mob_04']",1.0
Emilio Piazza Memorial School,Emilio Piazza Memorial School SASS,True,Education,50+,,0.0,7.6M,Rated for 3+,0.0,"Jan 15, 2019",,False,0.0,"['com.piazza.android', 'com.myneveo.mobile', 'com.cloudspringtech.kortext', 'com.mobisystems.msdict.embedded.wireless.collins.italian', 'education.glose.android']",43.0
Green Berryfield School,Green Berryfield School Smart Academic Software System,True,Education,10+,,0.0,12M,Rated for 3+,0.0,"Mar 25, 2019",,False,0.0,"['com.aella.comportal', 'com.univasa.provider', 'com.finch_agent_mobile_app', 'com.transsnetfinancial.palmcredit', 'com.wemabank.alat.prod']",1.0
Childrens HomeStead School,Childrens Homestead School Smart Academic Software System,True,Education,10+,,0.0,8.3M,Rated for 3+,0.0,"Aug 14, 2019",,False,0.0,"['com.aella.comportal', 'com.ng.ninecredit', 'io.quickcheck.loans', 'com.nigeria.soko', 'com.transsnetfinancial.palmcredit']",1.0
NEVS BETA,NEVS Beta is an acronym of Nigerian Education Verification System Beta.,True,Education,10+,,0.0,106k,Rated for 3+,0.0,"Mar 24, 2020",,False,0.0,"['com.quizover.app.course.col11613', 'com.josephjawahkebbie.wasscesyllabus', 'com.learnazure.app', 'com.manageengine.sdp.ondemand', 'itsmcqsapp.com.computerscience']",1.0
KDL: Kids Digital Library,A digital library of educational videos and books for students from age 1-15.,True,Education,50+,,0.0,11M,Rated for 3+,0.0,"Oct 15, 2020",True,False,0.0,"['org.asiafoundation.letsread', 'com.intuary.farfaria', 'com.vooks', 'com.hooplakidzplus', 'air.com.unik.phonicsfun1Lite']",1.0.1
Naija Campus Views,"This is a social networking portal where members share educational memories,",True,Education,10+,,0.0,1.8M,Rated for 3+,0.0,"Oct 13, 2019",True,False,0.0,"['com.itskillscenter.agsnew', 'com.mobileaccord.geopollinterviewer', 'com.userlytics.recorder', 'ly.bonus.android', 'make.money']",4
Dialect Fashion Academy,A mobile app for students of Dialect Fashion Academy,True,Education,10+,,0.0,3.8M,Rated for 12+,0.0,"Dec 20, 2017",True,False,0.0,"['spaced.repetition.mandarin.chinese.learning.vocabulary.builder', 'com.titan.app.verb.Portuguese', 'tienjoneey.com.minano_english', 'uk.co.lcstudios.learnchinese', 'com.en45.android']",1.0
JBL Web Learning,This a mobile application that will run on android platform to  teach HTML basic,True,Education,50+,,0.0,99M,Rated for 3+,0.0,"May 29, 2018",,False,0.0,"['com.onkyo.jp.onkyoremote', 'com.lenbrook.sovi.bluesound', 'com.sony.songpal.dj', 'com.wifiaudio.Stream', 'de.jbl.proscan']",1.1.1
Kalac Schools,"Kalac Schools, a World class school offering both Nigerian and British Curricula",True,Education,10+,,0.0,8.4M,Rated for 3+,0.0,"May 5, 2020",True,False,0.0,"['com.giftedhands.app', 'com.josephjawahkebbie.wasscesyllabus', 'agexdev.commerce', 'com.axumtechnologies.jambite', 'com.quizover.app.course.col11613']",9.9
GOSHEN GROUP OF SCHOOLS,This technology will enhance parents participations in their children academics.,True,Education,50+,,0.0,1.3M,Rated for 3+,0.0,"Feb 7, 2019",,False,0.0,,1.0
Yali T.v,Yali T.v Mobile App is an internet television set with interactive features...,False,Education,10+,,200.0,15M,Rated for 12+,0.0,"Nov 25, 2018",True,False,0.0,"['org.x90live.arsenal', 'io.ionic.tvdapp', 'tbn_mobile.android', 'apps.pandoutah.radio.rwanda']",1.0
JBL Web Learning,This a mobile application that will run on android platform to  teach HTML basic,True,Education,50+,,0.0,99M,Rated for 3+,0.0,"May 29, 2018",,False,0.0,"['com.onkyo.jp.onkyoremote', 'com.lenbrook.sovi.bluesound', 'com.sony.songpal.dj', 'com.wifiaudio.Stream', 'de.jbl.proscan']",1.1.1
RAGP 2021,Make Money by Joining Recharge and get Paid Today,True,Education,50+,,0.0,6.2M,Rated for 3+,0.0,"Dec 16, 2020",,False,0.0,"['com.gidimo', 'com.ajocard.app.prod', 'com.vanstone.vm20sdk', 'app.vtpass.com', 'com.qsoft.aidapay']",1.0
ST VINCENT DE PAUL,"St. Vincent De Paul National Secondary School, Enugu, Nigeria",True,Education,10+,,0.0,1.5M,Rated for 3+,0.0,"May 29, 2020",,False,0.0,"['com.hymnals.sourcecodings.cshymns', 'com.zenithbank.zenithetoken', 'the.family.alter', 'ng.bytelabs.watu', 'com.gidimo']",1.0
Posh Oak Academy Mobile,Digital preschool management solution.,True,Education,10+,,0.0,6.0M,Rated for 3+,0.0,"Aug 21, 2019",,False,0.0,"['com.kongapay.android', 'com.gigm', 'punchmobile.punchng', 'com.airazman.android', 'com.kentae.market']",0.0.5
UniPort Online Tutorials,Quality e-Learning Experience on the Go!,True,Education,50+,,0.0,38M,Rated for 3+,0.0,"Nov 4, 2019",,False,0.0,"['com.genm.genm', 'web.webdev.webdevelopment.createwebsite.makewebsite.learnwebsite.learnweb.html', 'com.udemy.android.ufg', 'com.mobile.simplilearn', 'com.OpenLearningClient']",3.0
Glorious Schools,Every child is a potential,True,Education,10+,,0.0,639k,Rated for 3+,0.0,"Sep 16, 2018",,False,0.0,"['com.dub.app.unt', 'com.greedge.wordbot', 'com.mobisystems.msdict.embedded.wireless.oxford.amdictandthes', 'javalc6.thesaurus', 'com.microsoft.chineselearning']",1.0
iFarm Reality Tv Show,The ifarm reality TV show is an initiative of ARDA featuring Agro business,True,Education,10+,,0.0,2.1M,Rated for 3+,0.0,"Feb 13, 2020",,False,0.0,"['com.thespacetv', 'com.platinumlist', 'com.fox.droid.foxwnyw', 'com.publicmediaapps.montanapbs', 'com.daystar']",1.0
Igbo Japanese Translator,"Free translator from Igbo to Japanese, and from Japanese to Igbo",True,Education,10+,,0.0,16M,Rated for 3+,0.0,"Oct 2, 2017",True,False,0.0,"['com.hypertonicapps.hausaenglishtranslator', 'com.dictionary.ja', 'com.appcool.japanese', 'com.ndcsolution.jdict', 'com.bravolang.dictionary.japanese']",2.0.9
UI-LAW18 Yearbook,"Official database (Yearbook) App of the class of 2018, Faculty of Law, UI.",True,Education,10+,,0.0,8.4M,Rated for 3+,0.0,"Oct 21, 2018",,False,0.0,"['edu.durhamcollege.app', 'net.ifao.android.cytric', 'com.ns_apps.qpretest', 'com.texidium.ereader', 'com.microstrategy.android.dossier']",1.0
Divine International School,"Your personalized e-Campus, where students, parents & teachers can be connected.",True,Education,"1,000+",36.0,0.0,36M,Rated for 3+,13.0,"Jun 2, 2020",,False,3.6111112,"['co.bolton.abhysi', 'com.edutinkerapp']",1.2
Winners Chapel Port Harcourt,Church Management Application,True,Education,10+,,0.0,25M,Rated for 3+,0.0,"May 11, 2020",,False,0.0,"['com.goodbarber.wealthbuilder', 'com.lfcww.cits', 'com.id1mkl2ywshfiru15cwj', 'com.mightybell.wealthbuilders', 'com.churchlinkapp']",1.1.2
Teach The Child,To promote positive values in the lives of Children and Young People.,True,Education,50+,,0.0,4.0M,Rated for 3+,0.0,"Jun 12, 2019",,False,0.0,"['com.DVloper.HouseOfSlendrina', 'com.dvloper.slendrinax', 'com.glaznev.whoisthekiller4', 'com.dvloper.slendrina', 'com.maya.android']",1.1
Agricmechapp,Guides for mechanized  farming in Aninri L.G.A of Enugu state Nigeria.,True,Education,10+,,0.0,Varies with device,Rated for 3+,,,,False,,"['com.mtpelerin.bridge', 'co.tradezero.zeromobile', 'com.tastyworks.app', 'com.gcc.exchange', 'com.finimize.oban']",Varies with device
Tafarki Madaidaici II,Fassarar Littafin Iqtida'u Siradul Mustaqim,True,Education,100+,,0.0,42M,Rated for 3+,0.0,"Apr 15, 2020",True,False,0.0,"['com.sadiksalihu.fassararlittafinahdhari', 'com.sadiksalihu.littafinhisnulmuslim', 'com.sadiksalihu.tsarki']",2.8
TAASC Benin,"Topmost Academy for Art, Science and Computer, Cotonou, Republic of Benin.",True,Education,10+,,0.0,16M,Rated for 3+,0.0,"Jun 24, 2020",,False,0.0,"['nz.govt.mfat.auhandbook', 'com.senenews', 'uol.digster']",1.0.47
FREE 15 IN 1 NIGERIAN LITERATURE (SUMMARY),This mobile app with compatible with all devices,True,Education,"10,000+",33.0,0.0,4.5M,Rated for 3+,21.0,"Mar 25, 2019",,False,3.939394,"['com.scholarly.putme.oau', 'com.iafsawii.flashlearners.waec.ssce', 'com.enotes.app', 'com.quizover.app.course.col11762', 'com.infinite.booksummary']",1.0.0
ALPHA REHOBOTH SCHOOLS PARENT PORTAL,"This is mobile App for parents of Alpha Rehoboth Schools, Egbeda, Lagos.",True,Education,50+,,0.0,7.5M,Rated for 3+,0.0,"Sep 18, 2019",True,False,0.0,['com.edadmin.parentapp'],9.4
WAFCOL,WAFCOL is a private nonprofit Religious Education Institution.,True,Education,10+,11.0,0.0,1.4M,Rated for 3+,11.0,"Apr 21, 2017",,False,5.0,"['com.nuvek.scriptureplus', 'com.masterlectures', 'com.subsplash.thechurchapp.s_2WKDC5', 'com.sourceviewbible', 'com.biblicaltraining']",1.0
EELWapp,Official Mobile Application for Entrepreneurship Enablement and Leadership Week,True,Education,10+,5.0,0.0,3.0M,Rated for 3+,2.0,"Jun 6, 2018",,False,4.6,"['uk.ac.strath.mis.mpegasus', 'com.litcharts', 'com.genm.genm', 'com.dfs.android', 'com.quizover.app.course.col11613']",1.0.7
Greenwood House School,Greenwood House School Mobile Application,True,Education,100+,,0.0,12M,Rated for 3+,0.0,"Jul 11, 2019",,False,0.0,"['com.gh.sammie.lessonplan', 'spelling.skynetcomputing.com.au.spelling', 'com.spencerlearning.ultimatephonics', 'com.pdemp.myreadingwords', 'effortlessmath.commoncore6th']",2.4
Salem University Lokoja,Raising Global Leaders,True,Education,100+,,0.0,5.1M,Rated for 3+,0.0,"Jul 5, 2016",,False,0.0,"['uk.ac.ncl.m', 'com.ulmon.android.playveniceofflinemap', 'com.tourlandish.chronos', 'uk.ac.strath.mis.mpegasus', 'com.ccc.Limkokwing']",1.3.0
GBest POLYTECHNICS PUME,Contains Past Questions With Answers and Detailed Explanation from Polytechnics,True,Education,100+,,0.0,15M,Rated for 3+,0.0,"Jul 14, 2020",True,False,0.0,"['com.scholarly.putme.nda', 'com.scholarly.putme.oau', 'com.iafsawii.flashlearners.waec.ssce', 'com.axumtechnologies.jambite', 'com.iafsawii.flashlearners.jambcbt']",11.0.0
StartFromZero_Hausa,A starting point for you to continuously grow your Hausa vocabulary.,True,Education,100+,,0.0,2.8M,Rated for 3+,0.0,"May 3, 2017",True,False,0.0,"['com.language.learnafrikaans', 'com.robtheis.android.phrasebook.sm.bc', 'kuma.lingocards.haitiancreole', 'com.atistudios.mondly.af', 'all.language.translator.hub.englishtohausatranslator']",1.0
Skyline University Nigeria,Explore Skyline University Nigeria Portal with ease via android application...,True,Education,50+,,0.0,7.5M,Rated for 3+,0.0,"Nov 11, 2019",True,False,0.0,"['com.ifs.banking.fiid7416', 'com.tajbank.app', 'com.shago', 'com.npfltv.tv2u', 'com.axumtechnologies.jambite']",7.1
MyClass (University of Ilorin),"Up-to-date, Secure and Easy-to-Access Classroom Application for Students.",True,Education,"1,000+",26.0,0.0,10M,Rated for 3+,12.0,"Jan 17, 2020",,False,4.5384617,"['com.dub.app.unt', 'com.edevolearning.edevoteacher', 'com.talentcards.android', 'com.ccc.Limkokwing', 'com.aes.eflhandbook']",1.6.0
OYOMESI Series,Developed for the Oyo State students by OYOMESI,True,Education,50+,,0.0,20M,Rated for 3+,0.0,"May 23, 2017",,False,0.0,"['com.axumtechnologies.jambite', 'com.scholarly.putme.nda', 'com.scholarly.putme.uniport', 'com.hqbytes.cca', 'com.scholarly.putme.oau']",1.5
